movieId,imdbId,Title,rating,Genre
71453,41842,Le sang des bÌ»tes (1949),7.9,Documentary|Short|Horror
71462,1313104,The Cove (2009),8.5,Documentary|Crime
71466,1174730,City Island (2009),7.4,Comedy|Drama|Romance
71484,985058,Metropia (2009),6.3,Animation|Drama|Mystery
71494,419724,The Haunted World of El Superbeasto (2009),6.0,Animation|Action|Comedy
71518,1172233,Whip It (2009),6.9,Drama|Sport
71535,1156398,Zombieland (2009),7.7,Adventure|Comedy|Horror
71579,1174732,An Education (2009),7.3,Drama
71640,1333634,Burma VJ: Reporter i et lukket land (2008),8.0,Documentary|History|News
71668,1078940,Couples Retreat (2009),5.5,Comedy
71838,1197624,Law Abiding Citizen (2009),7.4,Crime|Drama|Thriller
71867,1075110,De helaasheid der dingen (2009),7.4,Comedy|Drama
71902,1186370,Spread (2009),5.9,Comedy|Drama|Romance
71910,471041,The Tournament (2009),6.1,Action|Thriller
71970,37193,The Princess and the Pirate (1944),7.0,Adventure|Comedy|Romance
72011,1193138,Up in the Air (2009),7.4,Drama|Romance
72104,96880,Balance,,Drama|Animation
72129,1233227,Saw VI (2009),6.0,Horror|Mystery
72165,450405,Cirque du Freak: The Vampire's Assistant (2009),5.9,Action|Adventure|Fantasy
72167,1300851,The Boondock Saints II: All Saints Day (2009),6.3,Action|Crime|Thriller
72171,1190536,Black Dynamite (2009),7.4,Action|Comedy
72178,475783,Welkkeom tu Dongmakgol (2005),7.8,Comedy|Drama|War
72224,1161418,Gentlemen Broncos (2009),6.2,Adventure|Comedy|Sci-Fi
72226,432283,Fantastic Mr. Fox (2009),7.8,Animation|Adventure|Comedy
72294,1067106,A Christmas Carol (2009),6.8,Animation|Drama|Family
72330,1134629,The Private Lives of Pippa Lee (2009),6.4,Comedy|Drama|Romance
72356,1425244,Partly Cloudy,,Animation|Family|Comedy|Fantasy
72378,1190080,2012 (2009),5.8,Action|Adventure|Sci-Fi
72395,929632,Precious (2009),7.3,Drama
72405,1095217,Bad Lieutenant: Port of Call New Orleans (2009),6.7,Crime|Drama
72479,790712,The Messenger (2009),7.2,Drama|Romance|War
72603,1526300,Merry Madagascar,,Animation|Family
72605,765010,Brothers (2009),7.1,Drama|Thriller|War
72696,976238,Old Dogs (2009),5.4,Comedy|Family
72731,380510,The Lovely Bones (2009),6.7,Drama|Fantasy|Thriller
72733,1057500,Invictus (2009),7.4,Biography|Drama|History
72874,119872,The Peacekeeper,,Action|Thriller
72919,1314228,Did You Hear About the Morgans? (2009),4.7,Comedy|Drama|Romance
72921,7361,Snow White (1916),6.3,Fantasy|Romance
72998,499549,Avatar (2009),7.8,Action|Adventure|Fantasy
73015,1230414,It's Complicated (2009),6.6,Comedy|Drama|Romance
73017,988045,Sherlock Holmes (2009),7.6,Action|Adventure|Crime
73023,1263670,Crazy Heart (2009),7.3,Drama|Music|Romance
73160,96142,Sorority Babes in the Slimeball Bowl-O-Rama,,Comedy|Horror
73211,1226681,Pontypool (2008),6.7,Fantasy|Horror
73268,433362,Daybreakers (2009),6.5,Action|Horror|Sci-Fi
73321,1037705,The Book of Eli (2010),6.9,Action|Adventure|Drama
73344,1235166,A Prophet (2009),7.9,Crime|Drama
73386,976246,Little New York (2009),5.9,Comedy|Crime|Drama
73488,806027,Blood: The Last Vampire,,Action|Adventure|Horror|Science Fiction|Thriller
73499,110419,MacGyver: Lost Treasure of Atlantis (1994),6.5,Action|Adventure
73501,49607,Pekka ja Pätkä Suezilla,,Comedy
73515,472050,Bart Got a Room (2008),5.7,Comedy
73569,92501,Project A 2 (1987),7.2,Action|Comedy|Crime
73804,463872,AstÌ©rix aux jeux olympiques (2008),5.1,Adventure|Comedy|Family
73822,82727,Meantime (1984),7.3,Comedy|Drama
73854,58536,Rudolph the Red-Nosed Reindeer (1964),8.1,Animation|Adventure|Comedy
73858,918511,A Dennis the Menace Christmas (2007),4.9,Comedy|Family|Fantasy
73881,1187043,3 Idiots,,Drama|Comedy
73929,1038686,Legion (2010),5.2,Action|Fantasy|Horror
74089,54176,Peter Pan (1960),7.5,Comedy|Family|Fantasy
74095,98692,Wicked City,,Animation|Action|Fantasy|Horror
74226,105438,Dream of Light,,Documentary
74452,780653,The Wolfman (2010),5.8,Drama|Fantasy|Horror
74458,1130884,Shutter Island (2010),8.1,Mystery|Thriller
74508,844330,Persuasion (2007),7.6,Drama|Romance
74530,814255,Percy Jackson & the Olympians: The Lightning Thief (2010),5.9,Adventure|Family|Fantasy
74532,1385867,Cop Out (2010),5.6,Action|Comedy|Crime
74624,1186830,Agora (2009),7.2,Adventure|Biography|Drama
74668,1247640,District 13: Ultimatum (2009),6.5,Action|Crime|Thriller
74677,1352852,The Yes Men Fix the World (2009),7.6,Documentary|Comedy
74683,282744,Mike Bassett: England Manager (2001),6.8,Comedy|Sport
74685,455407,The Crazies (2010),6.5,Horror|Thriller
74696,1512201,Gui tu lie che (2009),7.7,Documentary|Drama
74698,808510,Tooth Fairy (2010),5.0,Comedy|Family|Fantasy
74727,68519,Gentlemen of Fortune (1971),8.6,Comedy|Crime|Drama
74754,368226,The Room (2003),3.5,Drama
74795,947810,Green Zone (2010),6.8,Action|Drama|Thriller
74851,1179034,From Paris with Love (2010),6.5,Action|Crime|Thriller
74916,1234654,Greenberg (2010),6.1,Comedy|Drama|Romance
74946,815236,She's Out of My League (2010),6.4,Comedy|Romance
74948,1289406,Harry Brown (2009),7.2,Action|Crime|Drama
75389,445939,The Burrowers (2008),5.8,Horror|Thriller|Western
75395,1323045,Frozen (2010),6.2,Thriller
75446,1104083,Little Ashes (2008),6.6,Biography|Drama|Romance
75803,1305583,Our Family Wedding (2010),4.9,Comedy|Romance
75813,1151359,Leaves of Grass (2009),6.5,Comedy|Crime|Drama
75816,1247704,Women in Trouble (2009),5.8,Comedy|Drama
75947,57318,Mondo Cane,,Documentary
75985,1053424,Repo Men (2010),6.3,Action|Crime|Sci-Fi
76030,795351,Case 39 (2009),6.2,Horror|Mystery|Thriller
76054,765128,OcÌ©ans (2009),7.8,Documentary|Drama
76060,1135525,The Slammin' Salmon (2009),6.5,Comedy
76091,1216496,Mother,,Crime|Drama|Mystery
76093,892769,How to Train Your Dragon (2010),8.2,Animation|Action|Adventure
76143,1181927,Der Knochenmann (2009),7.5,Comedy|Crime|Thriller
76251,1250777,Kick-Ass (2010),7.7,Action|Comedy
76293,1279935,Date Night (2010),6.3,Comedy|Crime|Romance
76738,1583323,Miesten vuoro (2010),8.0,Documentary
76743,314121,La gran aventura de Mortadelo y FilemÌ_n (2003),5.2,Action|Adventure|Comedy
76751,1033467,American Drug War: The Last White Hope (2007),7.9,Documentary|Crime
76763,1017451,The Runaways (2010),6.6,Biography|Drama|Music
77191,1321509,Death at a Funeral (2010),5.6,Comedy
77233,1039647,The Union: The Business Behind Getting High (2007),8.3,Documentary
77266,445953,Disgrace,,Drama
77421,1336617,Cyrus (2010),6.3,Comedy|Drama|Romance
77427,1467304,The Human Centipede (First Sequence) (2009),4.4,Horror
77455,1587707,Exit Through the Gift Shop (2010),8.0,Documentary|Comedy|Crime
77688,90206,Three Men and a Cradle,,Comedy
77709,1056437,Sukai kurora (2008),6.8,Animation|Adventure|Drama
77795,381940,Cargo (2009),6.2,Mystery|Sci-Fi|Thriller
77798,1179056,A Nightmare on Elm Street (2010),5.2,Horror|Mystery|Thriller
77800,1341167,Four Lions (2010),7.3,Comedy|Crime|Drama
77841,1210106,St Trinian's 2: The Legend of Fritton's Gold (2009),5.4,Adventure|Comedy
77846,118528,12 Angry Men (1997),7.8,Crime|Drama
77866,955308,Robin Hood (2010),6.7,Action|Adventure|Drama
77881,307076,Kuutamolla (2002),5.7,Drama|Romance
77893,1368116,Merantau (2009),6.8,Action|Drama
78034,1196204,Cemetery Junction (2010),6.9,Comedy|Drama
78039,1120985,Blue Valentine (2010),7.4,Drama|Romance
78041,1103153,Killers (2010),5.4,Action|Comedy|Romance
78088,1462758,Buried (2010),7.0,Drama|Mystery|Thriller
78103,472562,Shake Hands with the Devil (2007),7.7,Drama|History|War
78116,878835,Please Give (2010),6.6,Comedy|Drama
78264,1212436,The Back-Up Plan,,Comedy|Romance
78266,1017460,Splice (2009),5.8,Drama|Horror|Sci-Fi
78316,892318,Letters to Juliet (2010),6.6,Comedy|Drama|Romance
78467,1075747,Jonah Hex (2010),4.7,Action|Drama|Fantasy
78469,429493,The A-Team (2010),6.8,Action|Adventure|Comedy
78499,435761,Toy Story 3 (2010),8.3,Animation|Adventure|Comedy
78574,1399683,Winter's Bone (2010),7.2,Drama
78620,63557,The Scalphunters (1968),6.8,Comedy|Western
78626,269743,Barking dogs never bite (2000),7.1,Comedy
78637,892791,Shrek Forever After (2010),6.3,Animation|Adventure|Comedy
78703,1179794,TiMER (2009),6.6,Comedy|Drama|Fantasy
78746,1144539,Best Worst Movie (2009),7.3,Documentary|Comedy|Drama
78893,938283,The Last Airbender (2010),4.2,Action|Adventure|Family
78959,1217616,Endgame (2009),6.3,Drama|History
79057,1424381,Predators (2010),6.4,Action|Adventure|Sci-Fi
79073,1333667,The Doors: When You're Strange (2009),7.7,Documentary|Music
79091,1323594,Despicable Me (2010),7.7,Animation|Adventure|Comedy
79132,1375666,Inception (2010),8.8,Action|Adventure|Sci-Fi
79134,1375670,Grown Ups (2010),6.0,Comedy
79139,963966,The Sorcerer's Apprentice (2010),6.1,Action|Adventure|Family
79185,1013743,Knight and Day (2010),6.3,Action|Comedy|Romance
79251,1273235,A Serbian Film,,Crime|Horror|Thriller
79259,1248971,Cherrybomb (2009),6.0,Drama|Thriller
79293,944835,Salt (2010),6.4,Action|Crime|Mystery
79299,874957,The No. 1 Ladies' Detective Agency,7.9,Comedy|Crime|Drama
79428,427152,Dinner for Schmucks (2010),5.9,Comedy
79501,352465,Jitsuroku AndÌ« Noboru kyÌ«dÌ«-den: Rekka (2002),6.8,Crime|Drama|Romance
79553,1386932,Ip Man 2 (2010),7.6,Action|Biography|Drama
79572,493949,Ramona and Beezus (2010),6.7,Adventure|Comedy|Family
79590,1205535,The Rebound (2009),6.4,Comedy|Romance
79592,1386588,The Other Guys (2010),6.7,Action|Comedy|Crime
79695,1320253,The Expendables (2010),6.5,Action|Adventure|Thriller
79702,446029,Scott Pilgrim vs. the World (2010),7.5,Action|Comedy|Fantasy
79868,1220214,Heartless (2009),6.0,Drama|Fantasy|Horror
79879,464154,Piranha 3D (2010),5.5,Comedy|Horror|Thriller
79897,1194263,Get Low (2009),7.1,Drama|Mystery
79946,1285309,The Joneses (2009),6.5,Drama
80083,142235,Dragon Ball Z: Dead Zone (1989),7.1,Animation|Short|Action
80094,1320244,The Last Exorcism (2010),5.6,Drama|Horror|Thriller
80124,284492,Syostry (2001),7.1,Crime|Drama
80166,889573,The Switch (2010),6.1,Comedy|Drama|Romance
80219,985694,Machete (2010),6.6,Action|Crime|Thriller
80241,1322312,Going the Distance (2010),6.3,Comedy|Romance
80363,1220634,Resident Evil: Afterlife (2010),5.9,Action|Adventure|Horror
80549,1282140,Easy A (2010),7.1,Comedy|Drama|Romance
80551,879870,Eat Pray Love (2010),5.7,Drama|Romance
80553,1049402,Howl (2010),6.8,Biography|Drama|Romance
80572,1356864,I'm Still Here (2010),6.2,Comedy|Drama|Music
80586,817177,Flipped (2010),7.7,Comedy|Drama|Romance
80590,1027718,Wall Street: Money Never Sleeps (2010),6.2,Drama
80615,1219342,Legend of the Guardians: The Owls of Ga'Hoole (2010),7.0,Animation|Action|Adventure
80693,804497,It's Kind of a Funny Story (2010),7.2,Comedy|Drama|Romance
80748,23753,Alice in Wonderland,,Family|Fantasy|Comedy
80831,1228987,Let Me In (2010),7.2,Drama|Horror|Mystery
80839,1028576,Secretariat (2010),7.2,Biography|Drama|Family
80858,1414382,You Again (2010),5.8,Comedy|Family|Romance
80860,1055292,Life as We Know It (2010),6.6,Comedy|Drama|Romance
80862,1584016,Catfish (2010),7.1,Documentary
80864,1182350,You Will Meet a Tall Dark Stranger (2010),6.3,Comedy|Drama|Romance
80880,1423995,Stone (2010),5.4,Drama|Thriller
80906,1645089,Inside Job (2010),8.3,Documentary|Crime
80917,1470827,Monsters (2010),6.4,Drama|Sci-Fi|Thriller
81018,775489,L'illusionniste (2010),7.5,Animation|Drama
81087,886539,Luck by Chance (2009),7.1,Drama
81132,1612774,Rubber (2010),5.8,Comedy|Fantasy|Horror
81158,1559549,Restrepo (2010),7.6,Documentary|War
81191,1566648,Waiting for 'Superman' (2010),7.5,Documentary
81257,1340107,In a Better World (2010),7.7,Drama|Romance
81383,1465487,L'arnacoeur (2010),6.8,Comedy|Romance
81456,1600524,Heartbeats (2010),7.2,Drama|Romance
81512,1212419,Hereafter (2010),6.5,Drama|Fantasy
81520,1156466,Undisputed 3: Redemption (2010),7.5,Action|Crime|Drama
81535,1477076,Saw 3D: The Final Chapter (2010),5.6,Horror|Mystery
81537,1231583,Due Date (2010),6.6,Comedy|Drama
81562,1542344,127 Hours (2010),7.6,Adventure|Biography|Drama
81564,1001526,Megamind (2010),7.3,Animation|Action|Comedy
81782,477080,Unstoppable (2010),6.8,Action|Thriller
81784,1126618,Morning Glory (2010),6.5,Comedy|Drama|Romance
81786,1020773,Certified Copy (2010),7.2,Drama
81788,1458175,The Next Three Days (2010),7.4,Crime|Drama|Romance
81791,1421051,Somewhere (2010),6.3,Comedy|Drama
81845,1504320,The King's Speech (2010),8.0,Biography|Drama
81847,398286,Tangled (2010),7.8,Animation|Adventure|Comedy
81910,1326733,The Art of the Steal (2009),7.6,Documentary
81932,964517,The Fighter (2010),7.8,Biography|Drama|Sport
81949,1403988,The Romantics (2010),5.1,Comedy|Drama|Romance
82041,1316536,The Loved Ones (2009),6.7,Horror|Thriller
82053,1194417,Casino Jack (2010),6.2,Biography|Comedy|Crime
82093,1213648,London Boulevard (2010),6.2,Crime|Drama
82095,1564585,Skyline (2010),4.4,Action|Sci-Fi|Thriller
82167,758752,Love & Other Drugs (2010),6.7,Comedy|Drama|Romance
82169,980970,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010),6.3,Adventure|Family|Fantasy
82202,1243957,The Tourist (2010),6.0,Action|Romance|Thriller
82366,1270835,Hatchet II (2010),5.5,Comedy|Horror|Thriller
82459,1403865,True Grit (2010),7.6,Adventure|Drama|Western
82461,1104001,Tron (2010),6.8,Action|Adventure|Sci-Fi
82499,1341188,How Do You Know (2010),5.4,Comedy|Drama|Romance
82527,1423894,Barney's Version (2010),7.3,Comedy|Drama
82534,1172991,The Company Men (2010),6.8,Drama
82641,61597,The One-Armed Swordsman,,Action|Drama
82667,1588170,I Saw the Devil (2010),7.8,Action|Crime|Drama
82684,1488163,Trash Humpers (2009),5.0,Comedy|Drama|Horror
82744,1433108,Faster (2010),6.5,Action|Crime|Drama
82765,1319718,Da bing xiao jiang (2010),7.0,Action|Adventure|Comedy
82848,11541,One Week,,Comedy
82852,970866,Little Fockers (2010),5.5,Comedy|Romance
82854,1320261,Gulliver's Travels (2010),4.9,Adventure|Comedy|Family
82857,1517252,Sweetgrass (2009),6.9,Documentary|Adventure|Western
83086,1126591,Burlesque (2010),6.4,Drama|Music|Musical
83132,1568921,The Secret World of Arrietty (2010),7.6,Animation|Adventure|Family
83270,1371155,Made in Dagenham (2010),7.2,Biography|Comedy|Drama
83369,1023114,The Way Back (2010),7.3,Adventure|Drama|History
83480,479997,Season of the Witch (2011),5.4,Action|Adventure|Fantasy
83796,1217637,Pour elle (2008),7.2,Crime|Drama|Thriller
83827,1391092,Marwencol (2010),7.6,Documentary|Biography|Fantasy
83910,1578275,The Dilemma (2011),5.3,Comedy|Drama
83969,32410,Down Argentine Way,,Comedy|Drama|Music|Romance
83976,1740047,The Trip (2010),7.0,Comedy|Drama
84152,1219289,Limitless (2011),7.4,Mystery|Sci-Fi|Thriller
84156,1683876,Happy People: A Year in the Taiga (2010),7.8,Documentary
84189,1242432,I Spit on Your Grave (2010),6.3,Crime|Horror|Thriller
84273,1781069,Zeitgeist: Moving Forward (2011),8.2,Documentary
84374,1411238,No Strings Attached (2011),6.2,Comedy|Romance
84392,1189340,The Lincoln Lawyer (2011),7.3,Crime|Drama|Thriller
84512,21910,Girls About Town,,Comedy
84523,63186,Kill! (1968),7.6,Action|Comedy|Drama
84615,1477837,Cedar Rapids (2011),6.3,Comedy
84637,377981,Gnomeo & Juliet (2011),6.0,Animation|Comedy|Family
84799,69738,The Asphyx (1972),6.3,Horror|Sci-Fi
84942,1502404,Drive Angry (2011),5.5,Action|Fantasy|Thriller
84944,1192628,Rango (2011),7.2,Animation|Adventure|Comedy
84952,1590089,Confessions,,Drama|Thriller|Mystery
84954,1385826,The Adjustment Bureau (2011),7.1,Romance|Sci-Fi|Thriller
85020,472399,The Mechanic (2011),6.6,Action|Crime|Thriller
85022,480687,Hall Pass (2011),5.9,Comedy|Romance
85131,1217613,Battle Los Angeles (2011),5.8,Action|Sci-Fi
85179,1474276,Summer Wars (2009),7.6,Animation|Action|Comedy
85213,1510938,The Sunset Limited (2011),7.4,Drama
85259,61199,Winnie the Pooh and the Honey Tree (1966),8.0,Animation|Short|Comedy
85261,1305591,Mars Needs Moms (2011),5.4,Animation|Adventure|Family
85295,1618435,Scooby-Doo! Curse of the Lake Monster (2010),5.2,Adventure|Comedy|Fantasy
85342,1555149,Elite Squad: The Enemy Within (2010),8.1,Action|Crime|Drama
85354,411272,Mesrine Part 2: Public Enemy #1 (2008),7.5,Action|Biography|Crime
85367,1564367,Just Go with It (2011),6.4,Comedy|Romance
85394,1664894,Cave of Forgotten Dreams (2010),7.4,Documentary|History
85397,1486185,Red Riding Hood (2011),5.4,Fantasy|Horror|Mystery
85399,1464174,"Big Mommas: Like Father, Like Son (2011)",4.4,Action|Comedy|Crime
85401,1512235,Super (2010),6.8,Comedy|Crime|Drama
85412,1740707,Trollhunter (2010),7.0,Drama|Fantasy|Horror
85438,1229822,Jane Eyre (2011),7.4,Drama|Romance
85510,978764,Sucker Punch (2011),6.1,Action|Fantasy
85565,1487118,Chalet Girl (2011),6.3,Comedy|Romance|Sport
85774,1424432,Senna (2010),8.6,Documentary|Biography|Sport
85796,1640459,Hobo with a Shotgun (2011),6.1,Action|Comedy|Horror
85885,1263750,HabitaciÌ_n en Roma (2010),6.2,Drama|Romance
86000,1560139,Boy (2010),7.5,Comedy|Drama
86014,1650043,Diary of a Wimpy Kid: Rodrick Rules (2011),6.6,Comedy|Family
86028,1220888,Henry's Crime (2010),6.0,Comedy|Crime|Drama
86059,1411704,Hop (2011),5.5,Animation|Adventure|Comedy
86066,820096,Izobrazhaya zhertvu (2006),7.3,Comedy
86142,1436045,JÌÈsan-nin no shikaku (2010),7.6,Action|Adventure|Drama
86190,993842,Hanna (2011),6.8,Action|Drama|Thriller
86237,78588,Connections,9.3,Documentary|History
86286,94939,Daffy Duck's Quackbusters,,Animation|Comedy|Horror|Family
86290,1179947,American: The Bill Hicks Story (2009),7.8,Documentary|Animation|Biography
86293,1334512,Arthur (2011),5.7,Comedy|Romance
86298,1436562,Rio (2011),6.9,Animation|Adventure|Comedy
86320,1527186,Melancholia (2011),7.1,Drama
86332,800369,Thor (2011),7.0,Action|Adventure|Fantasy
86345,1421373,Louis C.K.: Hilarious (2010),8.6,Documentary|Comedy
86347,1190722,Louis C.K.: Chewed Up (2008),8.6,Documentary|Comedy
86355,480239,Atlas Shrugged: Part I (2011),5.7,Drama|Mystery|Sci-Fi
86377,927619,Louis C.K.: Shameless (2007),8.7,Documentary|Comedy
86487,1492030,Mildred Pierce,7.7,Drama
86548,1067583,Water for Elephants (2011),6.9,Drama|Romance
86628,1416801,Kill the Irishman (2011),7.1,Biography|Crime|Drama
86644,1596343,Fast Five (2011),7.3,Action|Crime|Thriller
86721,1013607,Idiots and Angels (2008),7.1,Animation|Comedy|Drama
86781,1255953,Incendies (2010),8.2,Drama|Mystery|War
86815,1596346,Soul Surfer (2011),7.1,Biography|Drama|Family
86882,1605783,Midnight in Paris (2011),7.7,Comedy|Fantasy|Romance
86898,478304,The Tree of Life (2011),6.8,Drama|Fantasy
86911,1411697,The Hangover Part II (2011),6.5,Comedy|Mystery
86922,1528313,Rien ÌÊ dÌ©clarer (2010),6.3,Comedy
87028,1265990,The Roommate (2011),4.9,Drama|Horror|Thriller
87194,1441912,The Way (2010),7.4,Adventure|Comedy|Drama
87197,1533117,Rang zi dan fei (2010),7.3,Action|Comedy|Western
87234,1440292,Submarine (2010),7.3,Comedy|Drama|Romance
87287,1307861,American Grindhouse (2010),7.1,Documentary
87298,1531663,Everything Must Go (2010),6.4,Comedy|Drama
87306,1650062,Super 8 (2011),7.1,Mystery|Sci-Fi|Thriller
87430,1133985,Green Lantern (2011),5.6,Action|Adventure|Sci-Fi
87444,1340773,Elektra Luxx (2010),5.1,Comedy|Drama
87483,1396218,Mr. Popper's Penguins (2011),6.0,Comedy|Family|Fantasy
87520,1399103,Transformers: Dark of the Moon (2011),6.3,Action|Adventure|Sci-Fi
87529,1240982,Your Highness (2011),5.6,Adventure|Comedy|Fantasy
87785,1135084,Takers (2010),6.2,Action|Crime|Thriller
87869,1499658,Horrible Bosses (2011),6.9,Comedy|Crime
88069,1934231,Delhi Belly (2011),7.6,Comedy|Crime|Drama
88094,1764726,Upside Down: The Creation Records Story (2010),7.2,Documentary|Music
88108,1067774,Monte Carlo (2011),5.8,Adventure|Comedy|Family
88125,1201607,Harry Potter and the Deathly Hallows: Part 2 (2011),8.1,Adventure|Drama|Fantasy
88129,780504,Drive (2011),7.8,Crime|Drama
88140,458339,Captain America: The First Avenger (2011),6.9,Action|Adventure|Sci-Fi
88163,1570728,"Crazy, Stupid, Love. (2011)",7.4,Comedy|Drama|Romance
88179,1563738,One Day (2011),7.0,Drama|Romance
88235,1540133,The Guard (2011),7.3,Comedy|Crime|Thriller
88272,1714208,The Woman (2011),6.0,Horror
88356,472181,The Smurfs,,Animation|Family|Adventure|Comedy|Fantasy
88405,1632708,Friends with Benefits (2011),6.6,Comedy|Romance
88448,1360822,PÌÁjaros de papel (2010),7.0,Comedy|Drama
88672,1637706,Our Idiot Brother (2011),6.4,Comedy|Drama
88697,120240,SUBWAYStories: Tales from the Underground (1997),6.6,Drama
88744,1318514,Rise of the Planet of the Apes (2011),7.6,Action|Drama|Sci-Fi
88746,1687281,Terri (2011),6.5,Comedy|Drama
88911,1455151,La tÌ»te en friche (2010),7.2,Comedy|Drama
88932,1622979,Final Destination 5 (2011),5.9,Horror|Thriller
88954,1268799,A Very Harold & Kumar 3D Christmas (2011),6.3,Adventure|Comedy
89030,1438176,Fright Night (2011),6.4,Comedy|Horror
89039,1549572,Another Earth (2011),7.0,Drama|Romance|Sci-Fi
89047,1403177,Hesher (2010),7.1,Comedy|Drama
89072,1464580,Stake Land (2010),6.5,Drama|Horror|Sci-Fi
89085,1226753,The Debt (2010),6.9,Drama|Thriller
89087,1657507,Colombiana (2011),6.4,Action|Crime|Drama
89118,1189073,La piel que habito (2011),7.6,Drama|Thriller
89190,816462,Conan the Barbarian (2011),5.2,Action|Adventure|Fantasy
89208,1104006,Walled In,,Horror|Thriller
89281,1316037,Birdemic: Shock and Terror (2010),1.8,Horror|Romance|Thriller
89343,873886,Red State (2011),6.2,Action|Crime|Horror
89386,1417592,Pearl Jam Twenty (2011),8.3,Documentary|History|Music
89388,1742650,I Don't Know How She Does It (2011),4.9,Comedy|Romance
89427,1633356,Shark Night 3D (2011),4.0,Horror|Thriller
89470,1598778,Contagion (2011),6.6,Drama|Thriller
89492,1210166,Moneyball (2011),7.6,Biography|Drama|Sport
89745,848228,The Avengers (2012),8.1,Action|Sci-Fi
89753,1340800,Tinker Tailor Soldier Spy (2011),7.1,Drama|Mystery|Thriller
89759,1832382,A Separation (2011),8.4,Drama|Mystery
89761,1571222,A Dangerous Method (2011),6.5,Biography|Drama|Romance
89774,1291584,Warrior (2011),8.2,Action|Drama|Sport
89837,1788391,Kill List (2011),6.3,Crime|Drama|Horror
89862,1242599,Bellflower (2011),6.4,Action|Drama|Romance
89898,459748,Generation P (2011),6.8,Comedy|Drama|Sci-Fi
89939,41414,Gigi (1949),6.3,Comedy|Romance
89945,1520494,Blinky™,,Horror|Science Fiction
90245,86907,Antonio GaudÌ_ (1984),7.4,Documentary
90249,433035,Real Steel (2011),7.1,Action|Drama|Family
90343,1068242,Footloose (2011),5.9,Comedy|Drama|Music
90345,905372,The Thing (2011),6.2,Horror|Mystery|Sci-Fi
90357,1204340,Tyrannosaur (2011),7.6,Drama
90374,1441326,Martha Marcy May Marlene (2011),6.9,Drama|Mystery|Thriller
90376,1242460,We Need to Talk About Kevin (2011),7.5,Crime|Drama|Mystery
90403,1509767,The Three Musketeers (2011),5.8,Action|Adventure|Romance
90428,466893,Margaret (2011),6.5,Drama
90430,1692486,Carnage (2011),7.2,Comedy|Drama
90469,1778304,Paranormal Activity 3 (2011),5.8,Horror
90471,1582248,Puncture (2011),6.9,Biography|Drama
90522,1634122,Johnny English Reborn (2011),6.3,Action|Adventure|Comedy
90524,1600195,Abduction (2011),5.0,Action|Mystery|Thriller
90531,1723811,Shame (2011),7.2,Drama
90600,1614989,Hodejegerne (2011),7.6,Crime|Drama|Thriller
90647,448694,Puss in Boots (2011),6.7,Animation|Action|Adventure
90717,471042,Tower Heist (2011),6.2,Action|Comedy|Crime
90719,1616195,J. Edgar (2011),6.6,Biography|Crime|Drama
90738,1646980,The Double (2011),5.9,Action|Crime|Drama
90746,983193,The Adventures of Tintin (2011),7.4,Animation|Action|Adventure
90769,1510934,Starsuckers (2009),7.4,Documentary
90866,970179,Hugo (2011),7.5,Adventure|Drama|Family
90888,1253864,Immortals (2011),6.0,Action|Drama|Fantasy
91077,1033575,The Descendants (2011),7.3,Comedy|Drama
91079,1758692,Like Crazy (2011),6.7,Drama|Romance
91094,1204342,The Muppets (2011),7.1,Adventure|Comedy|Family
91104,1324999,The Twilight Saga: Breaking Dawn - Part 1 (2011),4.9,Adventure|Drama|Fantasy
91126,1568911,War Horse (2011),7.2,Drama|War
91128,376136,The Rum Diary (2011),6.2,Comedy|Drama
91261,1239426,Stilyagi (2008),7.2,Drama|Musical|Romance
91323,1366344,The Sitter (2011),5.7,Comedy
91325,477302,Extremely Loud & Incredibly Close (2011),6.9,Adventure|Drama|Mystery
91337,1124388,Play the Game (2009),6.5,Comedy|Romance
91353,109162,Asterix Conquers America,,Family|Animation|Adventure|Comedy
91355,371552,AstÌ©rix et les Vikings (2006),6.0,Animation|Adventure|Comedy
91386,1402488,Happy Feet Two (2011),5.9,Animation|Comedy|Family
91483,1308729,Bullet to the Head (2012),5.7,Action|Thriller
91488,84701,The Snowman,,Adventure|Animation|Family|Fantasy
91500,1392170,The Hunger Games (2012),7.2,Action|Adventure|Sci-Fi
91529,1345836,The Dark Knight Rises (2012),8.5,Action|Thriller
91542,1515091,Sherlock Holmes: A Game of Shadows (2011),7.5,Action|Adventure|Crime
91571,1372686,Coriolanus (2011),6.2,Drama|Thriller|War
91622,1625346,Young Adult (2011),6.3,Comedy|Drama
91658,1568346,The Girl with the Dragon Tattoo (2011),7.8,Crime|Drama|Mystery
91660,1093357,The Darkest Hour (2011),4.9,Action|Adventure|Horror
91666,42665,Last Holiday,,Comedy|Drama
91671,1615918,Alvin and the Chipmunks: Chipwrecked (2011),4.4,Animation|Adventure|Comedy
91842,1524137,Contraband (2012),6.5,Action|Crime|Drama
91869,1787660,Being Elmo: A Puppeteer's Journey (2011),7.7,Documentary
91890,1007029,The Iron Lady (2011),6.4,Biography|Drama
91935,1541149,Albatross (2011),6.4,Drama
91947,1336006,The Revenant (2009),6.3,Comedy|Fantasy|Horror
91974,1496025,Underworld Awakening (2012),6.4,Action|Fantasy|Horror
91978,1568338,Man on a Ledge (2012),6.6,Action|Crime|Thriller
